,voice,acc
1191,0.08943,8.23821
1192,0.03563,9.30829
1193,0.0109,10.39534
1194,0.02197,7.49261
1195,0.04369,8.99222
1196,0.00325,10.30151
1197,-0.0979,13.88794
1198,0.10236,6.60593
1199,-0.37441,8.3874
1200,-37.39019,9.17223
1201,-34.93889,8.36955
1202,-25.10002,8.81268
1203,0.93317,6.83659
1204,0.35237,6.48596
1205,0.01332,6.14499
1206,-0.92055,8.04132
1207,-30.8875,8.78012
1208,-0.68139,8.00486
1209,0.0286,7.5489
1210,0.03384,7.07258
1211,-0.01313,7.8089
1212,0.01815,6.88918
1213,0.20887,5.94272
1214,-0.15416,6.61691
1215,0.01702,7.71209
1216,0.0202,7.93382
1217,0.00344,8.78181
1218,0.00763,7.77086
1219,-1.2397,9.19936
1220,-42.60021,10.2612
1221,-39.78541,12.44446
1222,-28.91102,10.66783
1223,-37.54567,13.07482
1224,-34.96805,12.38754
1225,-20.39032,11.22583
1226,-0.00949,10.20559
1227,-0.05023,8.13983
1228,0.03349,8.86752
1229,0.32892,9.13674
1230,0.19752,9.06936
1231,0.02176,9.83854
1232,-0.0805,9.11166
1233,0.069,8.63968
1234,0.04767,8.71887
1235,0.14386,7.87757
1236,0.45899,9.27122
1237,0.30127,8.91586
1238,0.95226,4.07121
1239,0.452,-7.26052
1240,0.98539,8.40268
1241,1.05161,3.65191
1242,0.96742,9.72578
1243,0.82555,8.25649
1244,0.58379,-4.77444
1245,0.8725,7.50482
1246,0.84134,4.24601
1247,0.00798,5.69039
1248,-0.0087,8.23808
1249,-28.99858,8.00406
1250,-36.70431,12.72734
1251,-34.65735,13.35727
1252,-29.87806,8.15438
1253,-39.52721,14.42464
1254,-35.91165,13.20183
1255,-35.42958,12.95858
1256,-37.63018,10.11344
1257,-36.73088,7.53834
1258,-41.49614,8.92558
1259,-54.75072,8.26656
1260,-57.96588,8.75442
1261,-63.30309,6.74606
1262,-50.46343,8.72213
1263,-38.87951,9.55875
1264,-37.85829,8.79775
1265,-38.05084,8.70659
1266,-38.36176,8.60671
1267,-45.60276,8.69663
1268,-38.2609,9.33165
1269,-38.32459,8.7106
1270,-38.96186,9.44972
1271,-39.44861,9.51102
1272,-36.31668,9.52336
1273,-42.28534,9.24037
1274,-39.52994,7.95915
1275,-41.07595,7.6743
1276,-40.38487,9.53579
1277,-36.98404,8.96442
1278,-37.39188,8.68268
1279,-35.89746,8.27199
1280,-45.95289,8.5283
1281,-47.85831,7.34441
1282,-40.15265,8.19425
1283,-40.24465,8.43629
1284,-39.25162,9.34647
1285,-43.52548,7.73547
1286,-53.95007,9.13987
1287,-38.11658,8.49281
1288,-40.21039,7.90777
1289,-39.57469,9.57162
1290,-37.54413,8.28036
1291,-44.05058,8.00248
1292,-45.55963,8.42591
1293,-50.06281,9.51221
1294,-39.39028,9.75335
1295,-40.82966,8.94245
1296,-38.22966,8.274
1297,-38.33398,8.60842
1298,-39.58425,9.2981
1299,-42.15044,9.36544
1300,-42.36318,10.08777
1301,-59.31313,7.86551
1302,-48.56459,6.99254
1303,-1.22568,6.89912
1304,-2.40582,3.49248
1305,-2.6555,2.90168
1306,-2.22381,3.95958
1307,-21.03117,8.56991
1308,-20.09986,12.83418
1309,0.32165,12.35874
1310,0.45678,12.24224
1311,0.55148,10.72731
1312,0.88626,12.20221
1313,-1.78083,12.53732
1314,-0.04672,9.92947
1315,0.51489,4.98951
1316,0.59062,-11.6776
1317,-0.08577,7.57129
1318,0.5187,3.29911
1319,0.38178,-8.09746
1320,-0.04492,8.23759
1321,0.47664,6.48701
1322,0.11412,7.49197
1323,-0.37835,7.405
1324,-34.08873,11.83673
1325,0.03714,10.97222
1326,0.07418,8.66709
1327,0.48616,8.79352
1328,0.03703,8.28459
1329,-0.00883,10.63964
1330,-9.14233,11.64159
1331,0.19415,10.00903
1332,0.27478,7.28858
1333,0.13368,10.55165
1334,-0.00452,11.86042
1335,-27.81095,12.44728
1336,0.07386,12.69493
1337,0.30629,8.75301
1338,0.41734,10.22139
1339,0.15866,11.61216
1340,0.05601,8.19788
1341,0.0321,10.35873
1342,0.04103,10.56095
1343,0.02278,9.45499
1344,0.0075,10.32396
1345,0.01549,10.87865
1346,0.0335,10.32079
1347,0.24591,6.47164
1348,-0.17252,8.47375
1349,-41.64932,9.76492
1350,-35.26256,8.44091
1351,-24.83446,9.90415
1352,0.79792,6.59209
1353,0.5971,6.88891
1354,0.14637,6.81837
1355,-4.84401,8.95245
1356,-29.92743,8.94932
1357,0.0176,7.93038
1358,0.24731,6.31967
1359,0.0689,8.18882
1360,0.00063,7.49989
1361,0.15314,6.28344
1362,0.16437,6.98962
1363,0.15193,7.1426
1364,0.1076,7.91277
1365,0.00013,7.37687
1366,0.00466,7.4918
1367,-0.02693,7.88192
1368,-7.54286,8.26727
1369,-40.01201,8.97805
1370,-30.22459,6.91292
1371,-26.03557,7.82809
1372,-44.41119,8.78492
1373,-36.34959,8.95093
1374,-38.12351,13.92225
1375,-41.45864,9.7467
1376,-29.33034,11.80942
1377,-43.85331,11.06261
1378,-32.61074,8.80288
1379,-0.39193,9.76748
1380,0.03322,6.95164
1381,-3.54499,10.06376
1382,-0.05697,9.2083
1383,0.33625,7.35075
1384,0.19398,7.36577
1385,0.05398,7.16864
1386,0.01196,8.57577
1387,-0.0166,8.31096
1388,0.00417,8.24053
1389,0.0085,6.86559
1390,-1.55641,7.60527
1391,-18.57476,8.22835
1392,-46.37542,7.03844
1393,-8.92386,7.26444
1394,-11.38382,0.81915
1395,-12.26146,-0.05399
1396,-12.80481,-0.98461
1397,,
1398,,
1399,,
1400,,
1401,,
1402,,
1403,,
1404,,
1405,,
1406,,
1407,,
1408,,
1409,,
1410,,
1411,,
1412,,
1413,,
1414,,
1415,,
1416,-32.64123,11.50488
1417,8.14337,9.17764
1418,10.85401,9.11894
1419,9.39169,9.55558
1420,12.24925,11.97685
1421,8.95149,10.07352
1422,5.98513,8.12179
1423,9.19644,8.99176
1424,0.81342,9.70621
1425,10.45236,9.20496
1426,11.44029,8.69376
1427,10.54357,8.91778
1428,8.71283,8.78845
1429,7.26523,9.04626
1430,9.35502,8.55278
1431,8.78063,7.8129
1432,3.38913,8.92334
1433,6.65578,6.88672
1434,9.68649,-9.21297
1435,6.04447,4.73558
1436,2.34784,7.8268
1437,6.1756,5.83021
1438,8.70006,-5.45574
1439,6.28935,6.62145
1440,0.65785,8.49092
1441,9.78212,7.24519
1442,8.62081,6.48038
1443,9.68367,9.53162
1444,6.93142,9.93386
1445,10.23715,6.45336
1446,9.18485,2.894
1447,5.07544,9.43031
1448,6.16487,8.40787
1449,6.34818,7.09009
1450,5.85069,5.61315
1451,7.33959,7.33461
1452,6.17538,6.74755
1453,6.3721,7.27721
1454,6.19528,4.89056
1455,0.82484,8.17242
1456,4.77522,7.46025
1457,6.64757,7.67512
1458,5.95153,5.73903
1459,4.80517,7.03826
1460,8.70441,8.3581
1461,10.5667,0.04483
1462,2.26219,10.44774
1463,-22.02413,9.7773
1464,-27.39184,10.05444
1465,2.51434,6.61267
1466,7.93606,5.85328
1467,8.61403,6.20828
1468,7.93049,6.62466
1469,8.62072,7.03726
1470,7.36134,6.44929
1471,7.66257,5.96891
1472,2.53889,7.29089
1473,6.52224,7.23431
1474,7.02877,5.61184
1475,9.19661,6.98718
1476,7.85928,6.74349
1477,7.87997,6.67266
1478,7.51134,7.38951
1479,7.16417,6.89374
1480,4.15246,7.74949
1481,6.80603,6.09258
1482,8.15408,3.01289
1483,5.3231,4.62919
1484,2.60625,8.25847
1485,6.66665,5.98393
1486,5.99161,4.38018
1487,5.61743,5.36595
1488,4.74113,6.28651
1489,9.05513,6.15991
1490,8.51253,6.06073
1491,9.59144,6.38863
1492,3.81994,9.38337
1493,9.67794,7.77226
1494,9.87675,5.39851
1495,3.09921,9.46162
1496,4.27337,6.55855
1497,4.81037,6.61077
1498,5.64029,5.61177
1499,7.39424,6.78172
1500,5.37413,7.08834
1501,5.95667,6.52003
1502,6.15089,5.59704
1503,5.30776,6.19152
1504,6.68066,6.94461
1505,5.80071,6.35631
1506,6.57549,6.11691
1507,5.22487,7.37389
1508,8.68802,7.58678
1509,11.89878,0.80539
1510,2.66886,9.85898
1511,-22.9436,11.4756
1512,-37.78472,7.64607
1513,-39.31857,7.52433
1514,,
1515,,
1516,,
1517,,
1518,,
1519,,
1520,,
1521,,
1522,,
1523,,
1524,,
1525,,
1526,,
1527,,
1528,,
1529,,
1530,,
1531,,
1532,,
1533,,
1534,,
1535,,
1536,,
1537,,
1538,,
1539,,
1540,,
1541,,
1542,,
1543,,
1544,,
1545,,
1546,,
1547,,
1548,-40.38656,7.03632
1549,-10.1592,6.99379
1550,5.89905,6.49046
1551,8.82217,6.60945
1552,8.78291,6.75536
1553,4.58457,7.63558
1554,3.07177,6.45754
1555,7.63825,7.92129
1556,4.78683,6.5312
1557,-10.15479,7.55621
1558,7.56976,6.07932
1559,6.67947,6.71508
1560,7.3571,6.50169
1561,5.25068,8.23047
1562,6.94791,6.67997
1563,8.42148,6.7974
1564,6.22771,7.56115
1565,6.22652,6.66757
1566,6.40845,5.18933
1567,6.21229,7.44228
1568,8.421,6.26481
1569,4.36133,6.76295
1570,6.331,4.5484
1571,6.74761,7.19913
1572,4.0407,5.77856
1573,7.32817,6.73503
1574,9.98367,7.2858
1575,9.05432,6.18472
1576,10.28362,8.15044
1577,6.85996,7.65606
1578,12.44571,2.31226
1579,7.34101,8.5881
1580,7.97616,8.19757
1581,4.88303,6.1579
1582,6.71875,5.93274
1583,7.23449,5.42296
1584,2.85232,8.24842
1585,8.82837,5.53634
1586,6.87593,5.23863
1587,9.86562,5.03809
1588,5.52062,6.57172
1589,6.13917,6.41177
1590,6.61805,6.57854
1591,6.09318,6.18545
1592,5.98464,6.55319
1593,11.36766,7.2457
1594,5.44934,5.71167
1595,5.57148,6.55449
1596,,
1597,,
1598,,
1599,,
1600,,
1601,,
1602,,
1603,,
1604,,
1605,,
1606,,
1607,,
1608,,
1609,,
1610,,
1611,,
1612,,
1613,,
1614,,
1615,,
1616,,
1617,,
1618,,
1619,,
1620,,
1621,,
1622,,
1623,,
1624,,
1625,,
1626,,
1627,,
1628,,
1629,,
1630,,
1631,,
1632,,
1633,,
1634,,
1635,,
1636,,
1637,,
1638,-4.36678,13.9038
1639,8.38859,10.51687
1640,5.78374,8.53593
1641,5.26091,9.84398
1642,0.03428,12.9334
1643,7.24732,8.48311
1644,6.85108,10.89359
1645,0.52674,10.75683
1646,0.00254,11.42759
1647,6.12611,5.45131
1648,4.81492,7.44219
1649,1.19262,9.54369
1650,4.54676,11.51979
1651,7.17948,7.81033
1652,4.76421,9.78691
1653,5.27091,8.17286
1654,5.35812,7.05038
1655,6.14676,8.0159
1656,6.20748,8.79542
1657,6.57393,9.8573
1658,6.10577,8.8569
1659,5.61178,7.52874
1660,5.91275,7.36607
1661,0.62693,10.12515
1662,6.02567,8.06542
1663,5.91814,7.01877
1664,4.29105,9.27452
1665,5.12722,12.08274
1666,6.99521,7.11496
1667,5.6901,10.00221
1668,1.67853,12.14714
1669,3.57102,11.25491
1670,0.73559,11.27573
1671,5.46713,10.52849
1672,6.75719,9.94008
1673,3.74229,5.35854
1674,0.10657,9.63419
1675,6.93221,8.41271
1676,6.87074,8.93462
1677,2.77227,7.21347
1678,0.12522,11.16186
1679,6.35907,9.86078
1680,6.9354,11.12772
1681,6.59289,7.98749
1682,6.81008,8.14752
1683,5.63185,7.6186
1684,5.67165,8.32132
1685,4.14984,10.97339
1686,,
1687,9.59459,10.0427
1688,5.69677,9.21111
1689,6.35164,10.84569
1690,4.70576,9.89583
1691,1.92272,12.17824
1692,5.54714,10.95419
1693,5.64869,10.85777
1694,3.45804,9.88467
1695,7.1781,9.15703
1696,4.61099,9.39498
1697,8.04836,10.45931
1698,5.42867,9.82444
1699,4.59267,9.09784
1700,6.63912,10.88124
1701,4.23546,10.97832
1702,0.67895,7.67026
1703,,
1704,,
1705,,
1706,,
1707,,
1708,,
1709,,
1710,,
1711,,
1712,,
1713,,
1714,,
1715,,
1716,-31.58416,11.3292
1717,4.32881,11.70612
1718,7.04948,6.77515
1719,5.14717,7.95544
1720,3.05614,11.21601
1721,4.34954,11.16127
1722,8.04085,7.86603
1723,4.43424,9.07686
1724,-0.51505,12.14768
1725,4.42958,9.84703
1726,6.50736,5.71865
1727,5.81017,7.29694
1728,4.05907,9.22915
1729,4.51305,9.41628
1730,5.46305,7.89611
1731,4.36104,7.79684
1732,2.53263,10.5523
1733,1.36221,9.68628
1734,2.63403,11.03374
1735,7.31802,10.80966
1736,3.2829,5.90324
1737,1.78995,7.94968
1738,4.36074,8.64018
1739,7.5107,8.21126
1740,3.45055,7.02324
1741,0.22254,10.25784
1742,5.55725,10.53156
1743,6.37871,10.32085
1744,6.31684,9.36429
1745,6.8591,8.49705
1746,4.46273,8.60851
1747,4.84905,9.03003
1748,6.31672,9.96384
1749,,
1750,,
1751,8.90964,8.98314
1752,3.34128,10.48079
1753,7.13966,9.24862
1754,3.44719,10.47004
1755,5.96742,10.33863
1756,4.98908,10.89752
1757,5.371,9.8263
1758,7.63933,10.8281
1759,7.01489,10.13413
1760,4.6223,10.10341
1761,7.286,9.86552
1762,4.86531,8.8472
1763,5.58032,10.02272
1764,6.68308,10.91482
1765,1.63674,8.86134
1766,-0.20128,9.97534
1767,7.55909,6.68356
1768,8.24429,7.50892
1769,8.09981,7.7689
1770,0.38531,8.76936
1771,10.37071,8.83737
1772,10.27908,8.34357
1773,9.816,9.15153
1774,4.38859,11.31667
1775,9.23586,8.06069
1776,7.69862,7.2407
1777,8.75124,6.88114
1778,9.97589,7.20167
1779,8.33272,7.17247
1780,5.80355,9.89401
1781,1.57054,11.22039
1782,1.32914,11.80541
1783,3.90194,10.10223
1784,4.40027,10.15624
1785,4.05047,10.49764
1786,3.23047,11.6909
1787,5.99751,12.07326
1788,4.50869,10.61093
1789,4.2559,8.64522
1790,4.09995,10.38355
1791,5.44244,11.01887
1792,4.75236,9.11249
1793,5.91078,10.05316
1794,3.95576,11.32543
1795,3.50382,8.9331
1796,4.97858,8.22765
1797,8.42232,8.89963
1798,4.15371,9.3903
1799,6.77629,9.11767
1800,3.10872,10.12139
1801,6.02852,10.32188
1802,5.45892,11.052
1803,5.67212,8.74871
1804,7.47927,10.27078
1805,7.13862,8.76042
1806,4.62713,10.23268
1807,7.69304,9.02803
1808,5.01485,9.40572
1809,6.18928,9.73793
1810,6.29482,10.1582
1811,3.96705,7.5128
1812,4.69275,7.20142
1813,4.23361,7.00796
1814,4.13611,9.15931
1815,2.09011,9.524
1816,-6.09485,11.81661
1817,0.74309,8.54019
1818,3.58707,9.47154
1819,2.34857,8.55189
1820,0.60803,10.51245
1821,0.13739,8.41426
1822,,
1823,,
1824,,
1825,,
1826,,
1827,,
1828,,
1829,,
1830,,
1831,,
1832,,
1833,,
1834,,
1835,,
1836,,
1837,,
1838,,
1839,,
1840,,
1841,,
1842,,
1843,,
1844,,
1845,,
1846,,
1847,,
1848,,
1849,,
1850,,
1851,,
1852,,
1853,,
1854,,
1855,,
1856,,
1857,,
1858,,
1859,,
1860,,
1861,,
1862,,
1863,,
1864,,
1865,,
1866,,
1867,,
1868,,
1869,,
1870,,
1871,,
1872,,
1873,,
1874,,
1875,,
1876,,
1877,,
1878,,
1879,,
1880,,
1881,,
1882,,
1883,,
1884,,
1885,-3.1193,10.92251
1886,7.09951,10.74701
1887,5.10321,11.41793
1888,5.77581,10.33168
1889,-7.0149,10.96407
1890,6.84713,11.48785
1891,6.036,11.33822
1892,2.01618,10.66889
1893,2.24897,11.14781
1894,6.40093,11.14559
1895,5.38627,11.05581
1896,8.38934,11.02863
1897,,
1898,5.51773,9.89024
1899,5.35438,10.80209
1900,3.61358,8.28614
1901,6.03508,6.40603
1902,4.61978,7.77084
1903,5.97586,9.9921
1904,3.81737,9.58049
1905,2.03555,9.99054
1906,5.31796,9.11518
1907,5.87008,10.28913
1908,3.81581,9.3686
1909,4.92605,8.6899
1910,4.35161,10.13482
1911,5.30749,10.16256
1912,-1.29428,10.50485
1913,-12.59362,9.91413
1914,5.2125,9.53468
1915,4.17801,7.68456
1916,-3.60608,9.19914
1917,6.10671,8.96057
1918,5.98371,8.80704
1919,3.96696,8.48081
1920,3.59877,8.59609
1921,5.46925,9.11015
1922,7.14046,9.5082
1923,3.61962,8.85017
1924,4.87115,8.61212
1925,4.3876,8.25795
1926,4.68155,9.32273
1927,3.13568,7.8733
1928,2.78823,9.48324
1929,3.63299,8.78929
1930,3.15515,8.66973
1931,4.27024,6.51485
1932,6.5454,9.6022
1933,5.99212,10.31373
1934,3.22023,8.34891
1935,1.46352,9.06732
1936,3.79951,9.76557
1937,4.43278,10.0234
1938,1.17237,6.17189
1939,0.21833,4.18275
1940,2.61149,4.84955
1941,3.49554,5.4326
1942,4.75559,4.90745
1943,1.95446,4.67606
1944,4.22222,4.48383
1945,4.8714,5.58719
1946,2.38988,4.72437
1947,1.56386,5.16027
1948,3.80488,5.84794
1949,3.5013,4.84023
1950,3.24896,4.82109
1951,1.77727,4.78485
1952,5.0852,6.02527
1953,4.2559,5.65049
1954,2.32023,4.7277
1955,0.21158,5.30844
1956,3.75644,4.84172
1957,4.75224,5.54872
1958,2.42904,4.7057
1959,0.64312,4.84559
1960,5.4535,5.7103
1961,3.31916,4.78785
1962,1.01616,4.87018
1963,2.70357,5.00293
1964,3.89074,5.59599
1965,5.13433,4.82777
1966,1.27332,4.40963
1967,3.87903,5.32863
1968,1.89787,5.19602
1969,4.80711,6.43038
1970,8.31195,10.03564
1971,3.57051,9.25458
1972,-0.02661,10.02713
1973,-0.66916,10.5555
1974,-26.32909,10.57716
1975,,
1976,,
1977,,
1978,,
1979,,
1980,,
1981,,
1982,,
1983,,
1984,,
1985,8.2491,11.34769
1986,5.68853,10.31215
1987,6.48235,11.85535
1988,6.65317,10.61417
1989,-2.0711,11.43903
1990,5.88394,10.98328
1991,5.88922,10.61087
1992,3.56098,10.94105
1993,5.70217,11.50509
1994,8.1319,10.91873
1995,4.4007,11.12477
1996,5.15153,12.06197
1997,,
1998,5.17709,10.08071
1999,4.27798,10.11347
2000,3.85879,8.87889
2001,5.95523,7.33558
2002,4.90422,8.26944
2003,6.63902,9.17886
2004,-2.05787,9.88627
2005,5.11904,10.03904
2006,5.5787,9.34322
2007,5.31891,9.45664
2008,3.27915,10.11829
2009,5.79111,9.3607
2010,5.09252,9.75299
2011,5.02237,8.48646
2012,-2.4052,9.74484
2013,5.15107,9.65694
2014,5.11915,9.5844
2015,7.85337,8.3962
2016,-28.60241,9.83087
2017,4.05968,8.39759
2018,5.6302,9.10999
2019,4.64407,8.62239
2020,4.21406,8.80606
2021,4.99436,7.86718
2022,6.63481,9.54044
2023,3.57077,8.08257
2024,5.08402,9.13297
2025,5.32606,8.91891
2026,4.31771,9.07145
2027,3.41467,8.26247
2028,2.09284,8.71589
2029,4.66112,7.66214
2030,3.73514,6.4559
2031,1.54843,4.47832
2032,0.92638,4.70615
2033,3.41039,5.56827
2034,4.57246,4.72168
2035,1.62935,4.25681
2036,3.12942,4.89815
2037,3.60131,5.31381
2038,2.72963,5.12556
2039,1.07646,5.03791
2040,2.50492,4.64482
2041,4.00891,5.5187
2042,3.9281,5.13674
2043,2.06733,4.9711
2044,4.40911,5.97356
2045,3.95191,5.24172
2046,2.69439,4.65108
2047,0.45726,4.93681
2048,3.34281,5.58417
2049,4.48337,5.28876
2050,2.65671,4.86879
2051,2.50948,5.02722
2052,4.97464,4.97795
2053,3.62265,5.53285
2054,1.29683,5.32437
2055,-0.16285,4.86111
2056,3.96413,5.18116
2057,4.3854,5.06422
2058,1.75048,4.75315
2059,3.76788,5.32877
2060,3.35942,5.34055
2061,1.89363,4.1796
2062,0.78592,3.45381
2063,-0.02887,4.6616
2064,1.58846,4.2673
2065,-0.70453,5.57025
2066,1.31404,4.36427
2067,0.55366,4.60051
2068,1.77693,5.77864
2069,1.27464,5.03117
2070,0.73448,4.74056
2071,1.62965,4.57335
2072,1.05323,5.71191
2073,1.42394,4.85542
2074,1.01784,4.90456
2075,2.69935,4.02236
2076,3.08061,5.12113
2077,3.0474,4.32834
2078,3.3802,4.44076
2079,2.58101,5.08659
2080,2.84305,4.8301
2081,2.2352,4.05986
2082,3.9126,4.51535
2083,2.36971,5.88201
2084,3.25621,5.42831
2085,1.77934,4.4614
2086,4.09181,4.6267
2087,2.03103,5.2586
2088,4.17436,4.23275
2089,2.40074,4.32401
2090,4.03441,6.10387
2091,2.98929,5.14541
2092,3.1979,4.80217
2093,1.5533,3.13324
2094,2.39052,3.9342
2095,1.85242,5.13709
2096,2.70866,5.15264
2097,0.93419,2.28414
2098,2.93706,4.64215
2099,1.37089,4.55452
2100,-17.67692,4.67725
2101,-54.87999,4.89986
2102,,
2103,,
2104,,
2105,,
2106,,
2107,,
2108,,
2109,,
2110,,
2111,,
2112,-7.20649,-5.64149
2113,15.09688,-23.67022
2114,14.09506,1.18823
2115,10.01617,0.11514
2116,3.38682,-0.71166
2117,1.77839,2.56291
2118,13.17891,0.97892
2119,15.28235,1.81715
2120,10.6666,1.0404
2121,11.34955,2.06537
2122,11.47289,1.91844
2123,10.92576,1.33316
2124,8.22825,1.36123
2125,-5.76186,2.68372
2126,-16.5147,2.83795
2127,-11.44028,2.50278
2128,6.19784,1.42382
2129,15.30573,0.80452
2130,6.896,1.01288
2131,4.77404,2.61185
2132,10.76226,0.52116
2133,7.93355,2.85828
2134,6.37736,3.60082
2135,2.48304,4.39098
2136,-0.1541,4.95909
2137,9.377,3.59939
2138,9.12936,4.16536
2139,7.05706,3.55419
2140,4.34308,4.65677
2141,6.84189,4.27154
2142,6.77171,2.70573
2143,4.74188,3.14822
2144,3.76385,2.71578
2145,2.01742,2.92165
2146,5.30897,2.68958
2147,5.83282,2.44407
2148,5.97689,0.73678
2149,4.05402,1.60776
2150,0.25435,3.12872
2151,4.65419,2.69534
2152,5.25144,6.64251
2153,4.28063,3.97735
2154,5.13904,7.29019
2155,4.56433,4.71214
2156,5.11367,5.83835
2157,4.88967,4.04177
2158,6.10697,3.34184
2159,2.94368,5.54059
2160,5.42005,2.47303
2161,5.19913,6.99812
2162,-0.36004,6.93707
2163,5.28777,5.30442
2164,4.05318,6.12672
2165,5.77295,2.5484
2166,3.48662,5.93405
2167,2.07254,5.26744
2168,4.07065,5.44664
2169,-16.2989,7.45986
2170,7.3384,7.16426
2171,10.51057,5.20726
2172,8.06137,3.70499
2173,-4.22917,10.24205
2174,7.83645,4.35182
2175,13.04007,9.35559
2176,7.10491,6.50413
2177,8.84823,7.9681
2178,-4.0179,9.17766
2179,7.77381,3.71358
2180,6.25068,4.53338
2181,1.72115,4.47376
2182,-6.67664,10.27193
2183,6.99597,6.51793
2184,12.14597,5.83733
2185,13.64624,7.61359
2186,13.46565,4.1307
2187,4.57037,6.677
2188,7.23744,2.3463
2189,5.64657,4.30158
2190,5.43786,3.77247
2191,4.76651,5.23806
2192,4.95798,6.70593
2193,6.05935,4.04569
2194,5.84507,5.05488
2195,3.82359,6.07743
2196,6.87853,5.65217
2197,1.98724,6.00096
2198,3.17098,3.57346
2199,2.08337,8.16458
2200,7.71953,7.29139
2201,4.48189,5.55286
2202,6.05234,6.26351
2203,5.23041,3.60737
2204,2.3508,8.49098
2205,5.22836,3.88122
2206,4.49079,6.35145
2207,3.26082,5.30912
2208,3.23398,2.9577
2209,4.35749,3.08095
2210,4.53925,5.43846
2211,5.60704,3.88523
2212,6.12073,5.17922
2213,5.46477,3.99797
2214,6.37433,4.21664
2215,5.46898,5.58476
2216,5.89748,5.32172
2217,3.23244,2.33165
2218,3.69184,0.96517
2219,4.40314,4.06695
2220,5.18997,5.1667
2221,7.44257,4.4618
2222,6.62156,4.65658
2223,6.67702,4.44585
2224,4.87547,4.86766
2225,6.19679,3.90675
2226,3.63347,2.54678
2227,1.52132,2.19105
2228,0.82239,4.06246
2229,-0.15248,6.74409
2230,5.19529,4.50934
2231,3.00708,1.36122
2232,2.41492,1.2593
2233,4.68599,3.27131
2234,5.27913,7.0412
2235,4.86832,5.35007
2236,1.83506,1.12443
2237,0.71065,2.72477
2238,0.63364,5.13832
2239,2.12808,5.24463
2240,2.82595,1.60631
2241,3.15462,2.69373
2242,0.7406,2.25286
2243,0.00722,3.72971
2244,-0.02531,4.38808
2245,-9.10288,6.16239
2246,-23.06837,6.60622
2247,-46.00075,5.71732
2248,-46.62064,5.27831
2249,-51.30446,4.89409
2250,-51.75079,4.3744
2251,-38.36535,3.45471
2252,-40.83505,4.23863
2253,-42.05492,3.59033
2254,-38.31568,2.91736
2255,-48.75922,3.24744
2256,-50.1728,3.34846
2257,-51.1575,2.62403
2258,-49.65976,3.48342
2259,-48.75009,2.73651
2260,-49.3391,2.52391
2261,-45.93463,3.10795
2262,-41.95152,3.37659
2263,1.15214,2.73563
2264,2.57466,1.12238
2265,2.77143,0.72125
2266,1.28896,2.09561
2267,-5.8076,4.12286
2268,1.83015,2.70672
2269,2.09961,1.84246
2270,1.39213,3.00676
2271,-1.15664,4.66155
2272,-10.71958,4.82129
2273,3.96734,2.29667
2274,4.42674,1.95314
2275,3.24728,2.14664
2276,2.30072,1.9739
2277,-0.1852,3.33255
2278,2.6527,1.13498
2279,2.00843,1.86901
2280,1.02296,3.44321
2281,-1.31002,4.36707
2282,1.12797,2.97445
2283,2.56744,2.3832
2284,4.60715,1.78178
2285,4.63734,4.34012
2286,4.41051,4.4905
2287,5.0443,3.49714
2288,2.53813,1.05362
2289,5.79434,2.71054
2290,5.00005,3.81913
2291,5.72058,5.10367
2292,4.48248,3.04688
2293,3.56073,1.56109
2294,3.97086,1.94804
2295,2.89886,4.06173
2296,6.10708,3.26104
2297,3.91092,1.70039
2298,3.90765,2.6525
2299,4.94502,3.92913
2300,5.26568,4.62953
2301,3.86209,2.27295
2302,2.7909,1.64827
2303,0.86753,1.99251
2304,0.24811,5.81822
2305,3.80235,5.92286
2306,3.5761,2.82348
2307,2.73915,2.16965
2308,4.54111,3.85048
2309,3.76379,6.67868
2310,6.15581,5.48101
2311,3.64398,1.08574
2312,2.50443,2.56643
2313,1.91382,4.48941
2314,0.18429,5.41699
2315,3.55176,3.89482
2316,2.48576,1.62074
2317,2.52707,2.38868
2318,0.80057,3.36357
2319,0.09235,3.8647
2320,2.88689,3.91377
2321,1.99613,3.66186
2322,1.87331,3.33792
2323,1.49474,4.25167
2324,-0.04782,4.76022
2325,2.34786,3.81394
2326,1.72848,4.13462
2327,0.36474,6.35157
2328,-1.61319,6.67276
2329,0.67745,6.07458
2330,1.71483,2.44257
2331,1.4462,3.15681
2332,0.64695,4.39476
2333,0.02016,6.03159
2334,2.38944,4.65977
2335,1.31797,3.38503
2336,0.63048,4.68602
2337,-0.08404,6.10072
2338,-20.33874,5.92127
2339,-30.2268,4.88458
2340,-17.71849,3.09887
2341,-3.40631,1.43643
2342,-6.93635,1.82865
2343,-14.94945,1.89288
2344,-15.27646,1.95191
2345,-13.58837,2.13862
2346,-11.4754,1.64997
2347,-7.04563,1.41882
2348,-7.0253,-1.35873
2349,-7.06534,-6.11098
2350,-7.00867,-7.04089
2351,-7.06208,-6.99147
2352,-7.06969,-6.95843
2353,-7.02145,-7.02404
2354,-6.99548,-7.01723
2355,-7.02472,-7.01841
2356,-7.0091,-7.00368
2357,-7.01944,-7.04016
2358,-7.10721,-7.01446
2359,-7.03035,-6.99867
2360,-7.05119,-7.06512
2361,-8.02178,-7.66068
2362,,
2363,,
2364,,
2365,,
2366,,
2367,,
2368,,
2369,,
2370,,
2371,,
2372,,
2373,,
2374,,
2375,,
2376,,
2377,,
2378,,
2379,,
2380,,
2381,,
2382,,
2383,,
2384,,
